# Reaction    (x,n)        (x,p)        (x,A)        (x,d)        (x,t)        (x,h)        (x,2n)       (x,np)       (x,nA)       (x,nd)       (x,nt)       (x,nh)       (x,2p)       (x,pA)       (x,pd)       (x,2A)       (x,Ad)       (x,3n)       (x,2np)      (x,2nA)      (x,npA)      (x,n2p)      (x,4n)       (x,5n)                   
 2.600000e+01 1.532743e+02 1.853785e+02 7.647664e+00 5.078698e+00 0.000000e+00 0.000000e+00 2.944696e+02 2.905780e+02 2.796365e+01 1.796288e+01 0.000000e+00 0.000000e+00 4.105534e-01 1.073404e+00 8.144552e-02 1.525375e-02 4.577204e-03 6.924287e+02 3.368199e+02 1.277601e+01 7.388266e-01 6.276676e-01 0.000000e+00 0.000000e+00
 2.850000e+01 1.445673e+02 1.823007e+02 6.586266e+00 4.506150e+00 0.000000e+00 0.000000e+00 2.678292e+02 2.962792e+02 2.148492e+01 2.004948e+01 0.000000e+00 0.000000e+00 4.610240e-01 1.119395e+00 1.398701e-01 2.526614e-02 9.308202e-03 6.613370e+02 3.857282e+02 2.598177e+01 1.218714e+00 1.380481e+00 4.098117e-01 0.000000e+00
 3.100000e+01 1.431868e+02 1.772195e+02 5.675724e+00 3.941565e+00 0.000000e+00 0.000000e+00 2.552263e+02 2.991539e+02 1.651755e+01 1.977100e+01 0.000000e+00 0.000000e+00 4.861058e-01 1.080829e+00 1.810764e-01 3.683039e-02 1.643762e-02 5.391222e+02 4.193170e+02 3.657518e+01 1.822571e+00 2.372100e+00 2.043394e+01 0.000000e+00
 3.350000e+01 1.358324e+02 1.709890e+02 4.936332e+00 3.467995e+00 0.000000e+00 0.000000e+00 2.461775e+02 2.963327e+02 1.378529e+01 1.813120e+01 0.000000e+00 0.000000e+00 5.048530e-01 1.018794e+00 1.957557e-01 4.129329e-02 2.507117e-02 3.831173e+02 4.227468e+02 4.419362e+01 2.624878e+00 3.372990e+00 9.042235e+01 0.000000e+00
 3.600000e+01 1.290169e+02 1.647506e+02 4.240077e+00 3.131976e+00 0.000000e+00 0.000000e+00 2.379215e+02 2.922992e+02 1.211820e+01 1.635377e+01 0.000000e+00 0.000000e+00 5.194826e-01 9.854955e-01 1.892459e-01 3.543319e-02 3.076328e-02 2.598809e+02 4.030779e+02 4.789465e+01 3.490044e+00 4.012985e+00 1.757415e+02 0.000000e+00
 3.850000e+01 1.220751e+02 1.629038e+02 3.664754e+00 2.781824e+00 0.000000e+00 0.000000e+00 2.305332e+02 2.897779e+02 1.089225e+01 1.474178e+01 0.000000e+00 0.000000e+00 5.229107e-01 9.527752e-01 1.750181e-01 2.755675e-02 3.056023e-02 1.870088e+02 3.846439e+02 4.508416e+01 4.132214e+00 4.306120e+00 2.337729e+02 0.000000e+00
 4.100000e+01 1.193148e+02 1.562465e+02 3.188733e+00 2.478934e+00 0.000000e+00 0.000000e+00 2.232946e+02 2.835071e+02 9.839343e+00 1.327959e+01 0.000000e+00 0.000000e+00 5.240496e-01 9.153486e-01 1.617931e-01 2.158973e-02 2.772572e-02 1.514693e+02 3.741546e+02 3.743745e+01 4.315006e+00 4.391507e+00 2.580844e+02 2.066233e-04
 4.350000e+01 1.131465e+02 1.493041e+02 2.827462e+00 2.185692e+00 0.000000e+00 0.000000e+00 2.143444e+02 2.742277e+02 8.937241e+00 1.195748e+01 0.000000e+00 0.000000e+00 5.107625e-01 8.876946e-01 1.513705e-01 1.785058e-02 2.452768e-02 1.358020e+02 3.678881e+02 2.917228e+01 4.148263e+00 4.467581e+00 2.498202e+02 3.374706e-01
 4.600000e+01 1.074971e+02 1.431605e+02 2.444020e+00 2.010026e+00 0.000000e+00 0.000000e+00 2.064559e+02 2.662474e+02 8.173852e+00 1.075762e+01 0.000000e+00 0.000000e+00 4.997432e-01 8.603339e-01 1.406048e-01 1.527613e-02 2.198833e-02 1.284874e+02 3.622980e+02 2.264262e+01 3.875510e+00 4.560810e+00 2.122615e+02 4.211705e+00
 4.850000e+01 1.022704e+02 1.404937e+02 2.139432e+00 1.809380e+00 0.000000e+00 0.000000e+00 1.979661e+02 2.593994e+02 7.444337e+00 9.748865e+00 0.000000e+00 0.000000e+00 4.948474e-01 8.415023e-01 1.304108e-01 1.371870e-02 1.954078e-02 1.238050e+02 3.574215e+02 1.845435e+01 3.649248e+00 4.585092e+00 1.651728e+02 1.593203e+01
 5.100000e+01 9.783759e+01 1.321044e+02 1.897212e+00 1.625383e+00 0.000000e+00 0.000000e+00 1.917540e+02 2.516949e+02 6.726110e+00 8.840008e+00 0.000000e+00 0.000000e+00 5.006789e-01 8.163384e-01 1.245521e-01 1.270309e-02 1.733075e-02 1.200114e+02 3.531639e+02 1.605878e+01 3.501913e+00 4.513591e+00 1.239925e+02 3.155912e+01
 5.350000e+01 9.475110e+01 1.279992e+02 1.676635e+00 1.482888e+00 0.000000e+00 0.000000e+00 1.837331e+02 2.427936e+02 6.131144e+00 8.061102e+00 0.000000e+00 0.000000e+00 4.820195e-01 7.854614e-01 1.152467e-01 1.188550e-02 1.581746e-02 1.168779e+02 3.477434e+02 1.448240e+01 3.395051e+00 4.498992e+00 9.773095e+01 4.977983e+01
