# Reaction    (x,n)        (x,p)        (x,A)        (x,d)        (x,t)        (x,h)        (x,2n)       (x,np)       (x,nA)       (x,nd)       (x,nt)       (x,nh)       (x,2p)       (x,pA)       (x,pd)       (x,2A)       (x,Ad)       (x,3n)       (x,2np)      (x,2nA)      (x,npA)      (x,n2p)      (x,4n)       (x,5n)                   
 2.850000e+01 8.839477e+01 2.157287e+02 5.002929e+00 9.214524e+00 0.000000e+00 0.000000e+00 1.855288e+01 4.905429e+02 3.289628e+01 1.544279e+01 0.000000e+00 0.000000e+00 1.345758e+02 1.022497e+02 3.381367e+01 1.050040e+01 2.121607e+00 2.083697e-02 9.628320e+01 1.541022e-02 4.920604e+01 3.581962e+02 0.000000e+00 0.000000e+00
 3.100000e+01 8.378106e+01 2.059969e+02 4.269972e+00 7.898376e+00 0.000000e+00 0.000000e+00 1.690115e+01 4.639719e+02 2.435329e+01 1.638758e+01 0.000000e+00 0.000000e+00 1.205177e+02 7.668293e+01 3.276462e+01 1.065886e+01 3.324488e+00 1.249321e-01 1.239024e+02 3.366650e-01 7.796472e+01 3.750171e+02 0.000000e+00 0.000000e+00
 3.350000e+01 7.933427e+01 1.962741e+02 3.612247e+00 6.815709e+00 0.000000e+00 0.000000e+00 1.601781e+01 4.431322e+02 1.861525e+01 1.508338e+01 0.000000e+00 0.000000e+00 1.144395e+02 5.660176e+01 2.940688e+01 8.973268e+00 4.235859e+00 2.512824e-01 1.390979e+02 1.637120e+00 9.991102e+01 3.742472e+02 0.000000e+00 0.000000e+00
 3.600000e+01 7.513355e+01 1.868263e+02 3.092861e+00 5.921156e+00 0.000000e+00 0.000000e+00 1.548861e+01 4.264020e+02 1.511581e+01 1.287787e+01 0.000000e+00 0.000000e+00 1.092981e+02 4.339821e+01 2.558003e+01 6.635296e+00 4.446535e+00 3.231045e-01 1.401808e+02 3.819038e+00 1.126559e+02 3.593022e+02 0.000000e+00 0.000000e+00
 3.850000e+01 7.118243e+01 1.778424e+02 2.664552e+00 5.178064e+00 0.000000e+00 0.000000e+00 1.508241e+01 4.105365e+02 1.302771e+01 1.094022e+01 0.000000e+00 0.000000e+00 1.051898e+02 3.529052e+01 2.186487e+01 4.554998e+00 4.037446e+00 3.389878e-01 1.326231e+02 5.890937e+00 1.160516e+02 3.369751e+02 0.000000e+00 0.000000e+00
 4.100000e+01 6.730753e+01 1.689797e+02 2.306779e+00 4.549714e+00 0.000000e+00 0.000000e+00 1.464254e+01 3.940577e+02 1.171564e+01 9.364424e+00 0.000000e+00 0.000000e+00 1.012566e+02 3.031593e+01 1.882215e+01 3.057270e+00 3.370998e+00 3.288620e-01 1.233432e+02 6.947045e+00 1.110191e+02 3.149115e+02 0.000000e+00 0.000000e+00
 4.350000e+01 6.382563e+01 1.610316e+02 2.005635e+00 4.034065e+00 0.000000e+00 0.000000e+00 1.419894e+01 3.787643e+02 1.082490e+01 8.156041e+00 0.000000e+00 0.000000e+00 9.767973e+01 2.711795e+01 1.645686e+01 2.054737e+00 2.714007e+00 3.125973e-01 1.145148e+02 6.784792e+00 9.941207e+01 2.986267e+02 6.396402e-10 0.000000e+00
 4.600000e+01 6.414065e+01 1.535435e+02 1.750715e+00 3.598240e+00 0.000000e+00 0.000000e+00 1.373173e+01 3.633652e+02 1.011192e+01 7.216285e+00 0.000000e+00 0.000000e+00 9.408387e+01 2.530336e+01 1.457911e+01 1.417727e+00 2.180396e+00 2.986451e-01 1.088746e+02 5.896813e+00 8.588183e+01 2.846532e+02 6.022070e-06 0.000000e+00
 4.850000e+01 6.091120e+01 1.464938e+02 1.534054e+00 3.225981e+00 0.000000e+00 0.000000e+00 1.325119e+01 3.487091e+02 9.553640e+00 6.468805e+00 0.000000e+00 0.000000e+00 9.064498e+01 2.361789e+01 1.306326e+01 1.039591e+00 1.789094e+00 2.895473e-01 1.050722e+02 4.903506e+00 7.434568e+01 2.742162e+02 1.055850e-04 0.000000e+00
 5.100000e+01 6.043357e+01 1.416422e+02 1.374508e+00 2.897711e+00 0.000000e+00 0.000000e+00 1.254741e+01 3.346922e+02 9.375648e+00 6.057264e+00 0.000000e+00 0.000000e+00 8.718899e+01 2.173458e+01 1.164498e+01 8.036271e-01 1.489765e+00 2.665406e-01 1.021456e+02 3.887910e+00 6.524783e+01 2.663327e+02 3.925446e-04 0.000000e+00
 5.350000e+01 5.117028e+01 1.367418e+02 1.151831e+00 2.649778e+00 0.000000e+00 0.000000e+00 1.224518e+01 3.216933e+02 8.403485e+00 5.537771e+00 0.000000e+00 0.000000e+00 8.517491e+01 2.071583e+01 1.059937e+01 6.689578e-01 1.289238e+00 2.678452e-01 9.912894e+01 3.320981e+00 5.895365e+01 2.563613e+02 8.232055e-04 0.000000e+00
