,filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
4,../../2017_Feb_Zr/30MeV/CS060317_Ti01_18cm_30MeV.Spe,48V,983.525,100420.52610659576,1422.305886712271,0.9998,0.0004,0.0012938551756704,1.8487060460568587e-05,77704627.92587571,1582734.5619252096,5045.427434963684,102.76829828746249,21.144446927412343,03/06/2017 10:23:02,15386.0,15401.0
5,../../2017_Feb_Zr/30MeV/CS060317_Ti01_18cm_30MeV.Spe,46SC,1120.545,4490.905562598224,92.38419514042188,0.99987,1e-05,0.0011590903767389,1.9156806029998213e-05,3878790.08796837,117586.2875404199,251.85313213222324,7.634977439154594,1.1992452095592656,03/06/2017 10:23:02,15386.0,15401.0
6,../../2017_Feb_Zr/30MeV/CS060317_Ti01_18cm_30MeV.Spe,48V,1312.106,77398.92707852802,1384.906135383547,0.982,0.003,0.001014917427149,2.3193624252388158e-05,77734880.55316742,2285805.5208607027,5047.391763727513,148.41929230963592,26.932836641700245,03/06/2017 10:23:02,15386.0,15401.0
0,../../2017_Feb_Zr/30MeV/CT060317_Ti02_18cm_30MeV.Spe,47SC,159.381,708.5476890406887,91.51385138534772,0.6829999999999999,0.004,0.0053096226713878,0.0002297126733696,195708.18018096703,27676.5405465119,23.29304691513533,3.294041959832409,0.6291879281432704,03/06/2017 14:41:00,8388.0,8402.0
1,../../2017_Feb_Zr/30MeV/CT060317_Ti02_18cm_30MeV.Spe,46SC,889.277,3085.9960028043456,86.9880621112193,0.99984,1e-05,0.0014052913342337,1.857228707597064e-05,2200000.295240328,79116.54695324572,261.842453611084,9.416394543352263,1.4018123689069857,03/06/2017 14:41:00,8388.0,8402.0
3,../../2017_Feb_Zr/30MeV/CT060317_Ti02_18cm_30MeV.Spe,48V,944.13,7539.815261525493,111.55799787589642,0.0787,7.000000000000001e-05,0.0013386895794177,1.839713284274336e-05,71685339.32103652,1667663.351344291,8531.937553086946,198.48409323307436,1.2533272529965458,03/06/2017 14:41:00,8388.0,8402.0
4,../../2017_Feb_Zr/30MeV/CT060317_Ti02_18cm_30MeV.Spe,48SC,1037.522,72.47460800296417,56.79240729422232,0.976,0.0069999999999999,0.0012364611012535,1.8775588693333653e-05,60156.12521765407,47676.79865663147,7.159738778582964,5.674458302384132,0.8825158347506182,03/06/2017 14:41:00,8388.0,8402.0
5,../../2017_Feb_Zr/30MeV/CT060317_Ti02_18cm_30MeV.Spe,46SC,1120.545,2591.2530713274423,76.40003683923085,0.99987,1e-05,0.0011590903767389,1.9156806029998213e-05,2239614.378680252,87556.20264063963,266.5572933444718,10.4208762961961,1.0986959857926943,03/06/2017 14:41:00,8388.0,8402.0
6,../../2017_Feb_Zr/30MeV/CT060317_Ti02_18cm_30MeV.Spe,48V,1312.106,65861.97982564733,8326.5684330717,0.982,0.003,0.001014917427149,2.3193624252388158e-05,66193727.740642376,8510443.791669443,7878.329890578717,1012.9069021268084,9.917006170176592,03/06/2017 14:41:00,8388.0,8402.0
7,../../2017_Feb_Zr/30MeV/CT060317_Ti02_18cm_30MeV.Spe,48SC,1312.12,6557.244775128476,8336.009945829559,1.001,0.0069999999999999,0.0010149081854001,2.319477241009158e-05,6465242.49002178,8220890.538763129,769.488513451771,978.4444821189156,9.917006170176592,03/06/2017 14:41:00,8388.0,8402.0
