# Reaction    (x,n)        (x,p)        (x,A)        (x,d)        (x,t)        (x,h)        (x,2n)       (x,np)       (x,nA)       (x,nd)       (x,nt)       (x,nh)       (x,2p)       (x,pA)       (x,pd)       (x,2A)       (x,Ad)       (x,3n)       (x,2np)      (x,2nA)      (x,npA)      (x,n2p)      (x,4n)       (x,5n)                   
 2.600000e+01 1.486719e+02 1.803405e+02 6.821154e+00 6.227128e+00 0.000000e+00 0.000000e+00 2.070611e+02 3.426018e+02 7.650442e+01 3.631770e+01 0.000000e+00 0.000000e+00 5.508216e+00 1.066369e+01 1.718700e+00 2.594564e+00 6.550477e-01 1.295329e+02 4.964723e+02 6.183330e+01 6.204177e+00 6.953441e+00 0.000000e+00 0.000000e+00
 2.850000e+01 1.408650e+02 1.737509e+02 5.669874e+00 5.406891e+00 0.000000e+00 0.000000e+00 1.877925e+02 3.288303e+02 5.401687e+01 3.522769e+01 0.000000e+00 0.000000e+00 5.332039e+00 9.543568e+00 2.279779e+00 2.627956e+00 1.056347e+00 1.244139e+02 5.229159e+02 8.926492e+01 1.446791e+01 1.343958e+01 9.632078e-02 0.000000e+00
 3.100000e+01 1.379118e+02 1.666131e+02 4.767994e+00 4.709908e+00 0.000000e+00 0.000000e+00 1.764488e+02 3.185664e+02 3.972564e+01 3.114289e+01 0.000000e+00 0.000000e+00 5.196270e+00 8.257083e+00 2.462801e+00 2.272524e+00 1.283360e+00 1.066982e+02 5.173739e+02 1.034499e+02 2.412526e+01 1.958878e+01 1.632770e+00 0.000000e+00
 3.350000e+01 1.306543e+02 1.593640e+02 4.052377e+00 4.122654e+00 0.000000e+00 0.000000e+00 1.684301e+02 3.092467e+02 3.124553e+01 2.682772e+01 0.000000e+00 0.000000e+00 5.106019e+00 7.321910e+00 2.301889e+00 1.766258e+00 1.280870e+00 8.604657e+01 4.875450e+02 1.054972e+02 3.227547e+01 2.353193e+01 4.507146e+00 0.000000e+00
 3.600000e+01 1.238432e+02 1.520542e+02 3.537960e+00 3.630532e+00 0.000000e+00 0.000000e+00 1.614599e+02 3.000894e+02 2.625657e+01 2.306979e+01 0.000000e+00 0.000000e+00 5.023929e+00 6.735430e+00 2.076975e+00 1.319900e+00 1.124929e+00 6.860780e+01 4.485520e+02 9.690887e+01 3.640108e+01 2.522891e+01 7.736423e+00 0.000000e+00
 3.850000e+01 1.174439e+02 1.451005e+02 3.041537e+00 3.213297e+00 0.000000e+00 0.000000e+00 1.548323e+02 2.904384e+02 2.314338e+01 2.009849e+01 0.000000e+00 0.000000e+00 4.902317e+00 6.346648e+00 1.870924e+00 9.569274e-01 9.250023e-01 5.593958e+01 4.158777e+02 8.268435e+01 3.601015e+01 2.490413e+01 1.062838e+01 0.000000e+00
 4.100000e+01 1.114418e+02 1.385241e+02 2.591802e+00 2.857634e+00 0.000000e+00 0.000000e+00 1.483797e+02 2.803386e+02 2.103944e+01 1.774958e+01 0.000000e+00 0.000000e+00 4.759397e+00 6.056902e+00 1.699703e+00 7.042496e-01 7.467166e-01 4.863197e+01 3.909348e+02 6.686407e+01 3.304030e+01 2.431722e+01 1.245269e+01 5.344388e-12
 4.350000e+01 1.058340e+02 1.322825e+02 2.240555e+00 2.603318e+00 0.000000e+00 0.000000e+00 1.428186e+02 2.696736e+02 1.935600e+01 1.586654e+01 0.000000e+00 0.000000e+00 4.616952e+00 5.825930e+00 1.560706e+00 5.358108e-01 6.089387e-01 4.429757e+01 3.732065e+02 5.329629e+01 2.909490e+01 2.375806e+01 1.290757e+01 3.711260e-05
 4.600000e+01 1.001375e+02 1.254089e+02 1.948221e+00 2.330614e+00 0.000000e+00 0.000000e+00 1.356757e+02 2.594109e+02 1.796709e+01 1.424925e+01 0.000000e+00 0.000000e+00 4.440896e+00 5.575598e+00 1.439242e+00 4.263363e-01 5.074507e-01 4.162412e+01 3.585045e+02 4.333119e+01 2.552967e+01 2.322805e+01 1.242457e+01 2.639799e-03
 4.850000e+01 9.531025e+01 1.190486e+02 1.699766e+00 2.106768e+00 0.000000e+00 0.000000e+00 1.299451e+02 2.504077e+02 1.683101e+01 1.295024e+01 0.000000e+00 0.000000e+00 4.302642e+00 5.376403e+00 1.321184e+00 3.507342e-01 4.334684e-01 3.984285e+01 3.478308e+02 3.606695e+01 2.256599e+01 2.284718e+01 1.131575e+01 2.235941e-02
 5.100000e+01 9.209691e+01 1.125171e+02 1.456926e+00 1.892089e+00 0.000000e+00 0.000000e+00 1.249461e+02 2.412312e+02 1.576002e+01 1.190751e+01 0.000000e+00 0.000000e+00 4.327020e+00 5.255961e+00 1.281983e+00 2.986427e-01 3.879523e-01 3.765583e+01 3.387337e+02 3.092239e+01 2.037717e+01 2.162852e+01 9.815516e+00 7.940528e-02
 5.350000e+01 8.827077e+01 1.117730e+02 1.280709e+00 1.745630e+00 0.000000e+00 0.000000e+00 1.203863e+02 2.289368e+02 1.479931e+01 1.086364e+01 0.000000e+00 0.000000e+00 4.146844e+00 5.066802e+00 1.195617e+00 2.643723e-01 3.462904e-01 3.718514e+01 3.259825e+02 2.782636e+01 1.892998e+01 2.161906e+01 8.987349e+00 1.902355e-01
