natTi(d,x)46Sc					
 					
					
	fit	fit			
Energy	Pade	Uncert.	Phys. yield	Phys. yield	1 h irrad.
MeV	mb	mb	(MBq/uAh)	(uCi/uAh)	(MBq/uA)
31.3	25.44	1.06	5.90E-01	1.59E+01	5.90E-01
31.4	25.48	1.07	5.93E-01	1.60E+01	5.93E-01
31.5	25.53	1.07	5.97E-01	1.61E+01	5.97E-01
31.6	25.58	1.07	6.00E-01	1.62E+01	6.00E-01
31.7	25.64	1.07	6.04E-01	1.63E+01	6.03E-01
31.8	25.69	1.07	6.07E-01	1.64E+01	6.07E-01
31.9	25.75	1.08	6.10E-01	1.65E+01	6.10E-01
32.0	25.81	1.08	6.14E-01	1.66E+01	6.14E-01
32.1	25.87	1.09	6.17E-01	1.67E+01	6.17E-01
32.2	25.94	1.09	6.21E-01	1.68E+01	6.21E-01
32.3	26.01	1.09	6.24E-01	1.69E+01	6.24E-01
32.4	26.08	1.10	6.28E-01	1.70E+01	6.28E-01
32.5	26.16	1.10	6.31E-01	1.71E+01	6.31E-01
32.6	26.24	1.10	6.35E-01	1.72E+01	6.35E-01
32.7	26.32	1.11	6.39E-01	1.73E+01	6.39E-01
32.8	26.41	1.11	6.42E-01	1.74E+01	6.42E-01
32.9	26.50	1.11	6.46E-01	1.75E+01	6.46E-01
33.0	26.59	1.12	6.50E-01	1.76E+01	6.49E-01
33.1	26.69	1.12	6.53E-01	1.77E+01	6.53E-01
33.2	26.79	1.13	6.57E-01	1.78E+01	6.57E-01
33.3	26.90	1.13	6.61E-01	1.79E+01	6.61E-01
33.4	27.01	1.13	6.65E-01	1.80E+01	6.64E-01
33.5	27.13	1.14	6.68E-01	1.81E+01	6.68E-01
33.6	27.25	1.14	6.72E-01	1.82E+01	6.72E-01
33.7	27.37	1.15	6.76E-01	1.83E+01	6.76E-01
33.8	27.50	1.15	6.80E-01	1.84E+01	6.80E-01
33.9	27.63	1.16	6.84E-01	1.85E+01	6.84E-01
34.0	27.77	1.17	6.88E-01	1.86E+01	6.88E-01
34.1	27.91	1.18	6.92E-01	1.87E+01	6.92E-01
34.2	28.06	1.18	6.96E-01	1.88E+01	6.96E-01
34.3	28.21	1.19	7.00E-01	1.89E+01	7.00E-01
34.4	28.37	1.20	7.04E-01	1.90E+01	7.04E-01
34.5	28.53	1.20	7.08E-01	1.91E+01	7.08E-01
34.6	28.70	1.21	7.12E-01	1.92E+01	7.12E-01
34.7	28.87	1.22	7.16E-01	1.94E+01	7.16E-01
34.8	29.05	1.23	7.20E-01	1.95E+01	7.20E-01
34.9	29.23	1.23	7.25E-01	1.96E+01	7.24E-01
35.0	29.42	1.24	7.29E-01	1.97E+01	7.29E-01
35.1	29.62	1.25	7.33E-01	1.98E+01	7.33E-01
35.2	29.82	1.26	7.37E-01	1.99E+01	7.37E-01
35.3	30.02	1.27	7.42E-01	2.00E+01	7.42E-01
35.4	30.23	1.28	7.46E-01	2.02E+01	7.46E-01
35.5	30.45	1.28	7.50E-01	2.03E+01	7.50E-01
35.6	30.67	1.29	7.55E-01	2.04E+01	7.55E-01
35.7	30.89	1.30	7.59E-01	2.05E+01	7.59E-01
35.8	31.13	1.31	7.64E-01	2.06E+01	7.64E-01
35.9	31.37	1.32	7.68E-01	2.08E+01	7.68E-01
36.0	31.61	1.35	7.73E-01	2.09E+01	7.73E-01
36.1	31.86	1.36	7.78E-01	2.10E+01	7.78E-01
36.2	32.11	1.37	7.82E-01	2.11E+01	7.82E-01
36.3	32.37	1.38	7.87E-01	2.13E+01	7.87E-01
36.4	32.64	1.39	7.92E-01	2.14E+01	7.92E-01
36.5	32.91	1.40	7.97E-01	2.15E+01	7.97E-01
36.6	33.19	1.41	8.02E-01	2.17E+01	8.01E-01
36.7	33.47	1.43	8.07E-01	2.18E+01	8.06E-01
36.8	33.76	1.44	8.12E-01	2.19E+01	8.11E-01
36.9	34.05	1.45	8.17E-01	2.21E+01	8.16E-01
37.0	34.35	1.46	8.22E-01	2.22E+01	8.22E-01
37.1	34.65	1.48	8.27E-01	2.23E+01	8.27E-01
37.2	34.96	1.49	8.32E-01	2.25E+01	8.32E-01
37.3	35.27	1.50	8.37E-01	2.26E+01	8.37E-01
37.4	35.59	1.52	8.43E-01	2.28E+01	8.43E-01
37.5	35.91	1.53	8.48E-01	2.29E+01	8.48E-01
37.6	36.24	1.54	8.54E-01	2.31E+01	8.53E-01
37.7	36.57	1.56	8.59E-01	2.32E+01	8.59E-01
37.8	36.90	1.57	8.65E-01	2.34E+01	8.65E-01
37.9	37.24	1.59	8.70E-01	2.35E+01	8.70E-01
38.0	37.59	1.62	8.76E-01	2.37E+01	8.76E-01
38.1	37.94	1.63	8.82E-01	2.38E+01	8.82E-01
38.2	38.29	1.65	8.88E-01	2.40E+01	8.88E-01
38.3	38.64	1.66	8.94E-01	2.42E+01	8.94E-01
38.4	39.01	1.68	9.00E-01	2.43E+01	9.00E-01
38.5	39.37	1.69	9.06E-01	2.45E+01	9.06E-01
38.6	39.74	1.71	9.12E-01	2.46E+01	9.12E-01
38.7	40.11	1.72	9.18E-01	2.48E+01	9.18E-01
38.8	40.48	1.74	9.25E-01	2.50E+01	9.24E-01
38.9	40.86	1.76	9.31E-01	2.52E+01	9.31E-01
39.0	41.24	1.77	9.37E-01	2.53E+01	9.37E-01
39.1	41.62	1.79	9.44E-01	2.55E+01	9.44E-01
39.2	42.00	1.81	9.51E-01	2.57E+01	9.50E-01
39.3	42.39	1.82	9.57E-01	2.59E+01	9.57E-01
39.4	42.78	1.84	9.64E-01	2.61E+01	9.64E-01
39.5	43.17	1.86	9.71E-01	2.62E+01	9.71E-01
39.6	43.57	1.87	9.78E-01	2.64E+01	9.78E-01
39.7	43.96	1.89	9.85E-01	2.66E+01	9.85E-01
39.8	44.36	1.91	9.92E-01	2.68E+01	9.92E-01
39.9	44.75	1.92	9.99E-01	2.70E+01	9.99E-01
40.0	45.15	1.96	1.01E+00	2.72E+01	1.01E+00
40.1	45.55	1.98	1.01E+00	2.74E+01	1.01E+00
40.2	45.96	1.99	1.02E+00	2.76E+01	1.02E+00
40.3	46.36	2.01	1.03E+00	2.78E+01	1.03E+00
40.4	46.76	2.03	1.04E+00	2.80E+01	1.04E+00
40.5	47.16	2.05	1.04E+00	2.82E+01	1.04E+00
40.6	47.57	2.06	1.05E+00	2.84E+01	1.05E+00
40.7	47.97	2.08	1.06E+00	2.87E+01	1.06E+00
40.8	48.37	2.10	1.07E+00	2.89E+01	1.07E+00
40.9	48.78	2.12	1.08E+00	2.91E+01	1.08E+00
41.0	49.18	2.13	1.08E+00	2.93E+01	1.08E+00
41.1	49.59	2.15	1.09E+00	2.95E+01	1.09E+00
41.2	49.99	2.17	1.10E+00	2.98E+01	1.10E+00
41.3	50.39	2.19	1.11E+00	3.00E+01	1.11E+00
41.4	50.79	2.20	1.12E+00	3.02E+01	1.12E+00
41.5	51.19	2.22	1.13E+00	3.05E+01	1.13E+00
41.6	51.59	2.24	1.14E+00	3.07E+01	1.14E+00
41.7	51.99	2.26	1.14E+00	3.09E+01	1.14E+00
41.8	52.39	2.27	1.15E+00	3.12E+01	1.15E+00
41.9	52.78	2.29	1.16E+00	3.14E+01	1.16E+00
42.0	53.17	2.34	1.17E+00	3.17E+01	1.17E+00
42.1	53.57	2.36	1.18E+00	3.19E+01	1.18E+00
42.2	53.96	2.37	1.19E+00	3.22E+01	1.19E+00
42.3	54.34	2.39	1.20E+00	3.24E+01	1.20E+00
42.4	54.73	2.41	1.21E+00	3.27E+01	1.21E+00
42.5	55.11	2.42	1.22E+00	3.29E+01	1.22E+00
42.6	55.49	2.44	1.23E+00	3.32E+01	1.23E+00
42.7	55.87	2.46	1.24E+00	3.34E+01	1.24E+00
42.8	56.25	2.48	1.25E+00	3.37E+01	1.25E+00
42.9	56.63	2.49	1.26E+00	3.40E+01	1.26E+00
43.0	57.00	2.51	1.27E+00	3.42E+01	1.27E+00
43.1	57.37	2.52	1.28E+00	3.45E+01	1.28E+00
43.2	57.73	2.54	1.29E+00	3.48E+01	1.29E+00
43.3	58.10	2.56	1.30E+00	3.51E+01	1.30E+00
43.4	58.46	2.57	1.31E+00	3.53E+01	1.31E+00
43.5	58.82	2.59	1.32E+00	3.56E+01	1.32E+00
43.6	59.17	2.60	1.33E+00	3.59E+01	1.33E+00
43.7	59.53	2.62	1.34E+00	3.62E+01	1.34E+00
43.8	59.88	2.63	1.35E+00	3.65E+01	1.35E+00
43.9	60.22	2.65	1.36E+00	3.68E+01	1.36E+00
44.0	60.56	2.70	1.37E+00	3.70E+01	1.37E+00
