# Reaction    (x,n)        (x,p)        (x,A)        (x,d)        (x,t)        (x,h)        (x,2n)       (x,np)       (x,nA)       (x,nd)       (x,nt)       (x,nh)       (x,2p)       (x,pA)       (x,pd)       (x,2A)       (x,Ad)       (x,3n)       (x,2np)      (x,2nA)      (x,npA)      (x,n2p)      (x,4n)       (x,5n)                   
 2.600000e+01 1.496171e+02 2.126171e+02 7.076012e+00 6.723509e+00 0.000000e+00 0.000000e+00 1.217354e+02 4.242183e+02 8.889944e+01 2.786772e+01 0.000000e+00 0.000000e+00 1.472444e+01 1.973234e+01 3.182338e+00 3.395450e+00 9.985320e-01 6.096863e+01 5.034089e+02 8.117548e+01 1.560127e+01 2.367593e+01 0.000000e+00 0.000000e+00
 2.850000e+01 1.421270e+02 2.045975e+02 5.885109e+00 5.861023e+00 0.000000e+00 0.000000e+00 1.097495e+02 4.038226e+02 6.352586e+01 2.783514e+01 0.000000e+00 0.000000e+00 1.397872e+01 1.728998e+01 4.001195e+00 3.280004e+00 1.406385e+00 7.420962e+01 5.058184e+02 1.067700e+02 2.897482e+01 4.149013e+01 1.803129e-06 0.000000e+00
 3.100000e+01 1.348994e+02 1.960394e+02 4.959788e+00 5.122470e+00 0.000000e+00 0.000000e+00 1.033191e+02 3.897011e+02 4.894453e+01 2.535609e+01 0.000000e+00 0.000000e+00 1.352515e+01 1.523876e+01 4.099666e+00 2.701750e+00 1.588093e+00 7.113014e+01 4.897947e+02 1.155441e+02 4.131317e+01 5.420306e+01 1.510487e-02 0.000000e+00
 3.350000e+01 1.279855e+02 1.865908e+02 4.221649e+00 4.475931e+00 0.000000e+00 0.000000e+00 9.909812e+01 3.783927e+02 4.039462e+01 2.224271e+01 0.000000e+00 0.000000e+00 1.351839e+01 1.387118e+01 3.785619e+00 2.064381e+00 1.530972e+00 5.904592e+01 4.555525e+02 1.096535e+02 4.943632e+01 5.944003e+01 2.461091e-01 0.000000e+00
 3.600000e+01 1.213740e+02 1.775167e+02 3.690775e+00 3.929837e+00 0.000000e+00 0.000000e+00 9.555444e+01 3.669590e+02 3.550836e+01 1.950611e+01 0.000000e+00 0.000000e+00 1.328734e+01 1.298244e+01 3.359349e+00 1.503112e+00 1.344799e+00 4.645229e+01 4.157445e+02 9.415176e+01 5.171218e+01 5.868315e+01 1.231257e+00 0.000000e+00
 3.850000e+01 1.147055e+02 1.686889e+02 3.173543e+00 3.458351e+00 0.000000e+00 0.000000e+00 9.178868e+01 3.533457e+02 3.235651e+01 1.711768e+01 0.000000e+00 0.000000e+00 1.300703e+01 1.235267e+01 2.986447e+00 1.100292e+00 1.171074e+00 3.689099e+01 3.838277e+02 7.598389e+01 4.924979e+01 5.523986e+01 3.216806e+00 0.000000e+00
 4.100000e+01 1.088081e+02 1.609020e+02 2.741406e+00 3.074406e+00 0.000000e+00 0.000000e+00 8.835558e+01 3.407438e+02 3.012230e+01 1.522010e+01 0.000000e+00 0.000000e+00 1.266449e+01 1.188518e+01 2.690269e+00 8.357116e-01 9.960447e-01 3.116875e+01 3.600459e+02 6.004246e+01 4.429595e+01 5.208334e+01 5.357807e+00 0.000000e+00
 4.350000e+01 1.030776e+02 1.527648e+02 2.378546e+00 2.794244e+00 0.000000e+00 0.000000e+00 8.581629e+01 3.272917e+02 2.811922e+01 1.361623e+01 0.000000e+00 0.000000e+00 1.225442e+01 1.138302e+01 2.446441e+00 6.646336e-01 8.561191e-01 2.802833e+01 3.430533e+02 4.756246e+01 3.995264e+01 4.965003e+01 6.722552e+00 2.143108e-06
 4.600000e+01 9.792657e+01 1.457682e+02 2.072380e+00 2.512461e+00 0.000000e+00 0.000000e+00 8.244760e+01 3.150860e+02 2.643828e+01 1.229584e+01 0.000000e+00 0.000000e+00 1.188070e+01 1.095739e+01 2.249842e+00 5.503195e-01 7.454935e-01 2.628137e+01 3.313420e+02 3.923237e+01 3.589793e+01 4.805117e+01 6.972859e+00 3.494514e-04
 4.850000e+01 9.308986e+01 1.438256e+02 1.811492e+00 2.268811e+00 0.000000e+00 0.000000e+00 7.843502e+01 3.042323e+02 2.494406e+01 1.116576e+01 0.000000e+00 0.000000e+00 1.137891e+01 1.048640e+01 2.081784e+00 4.711925e-01 6.588168e-01 2.573934e+01 3.209938e+02 3.358916e+01 3.280552e+01 4.694653e+01 6.328941e+00 4.959752e-03
 5.100000e+01 9.359016e+01 1.337843e+02 1.576579e+00 1.986768e+00 0.000000e+00 0.000000e+00 7.574377e+01 2.930391e+02 2.344515e+01 1.007632e+01 0.000000e+00 0.000000e+00 1.096663e+01 1.041544e+01 1.982801e+00 4.247331e-01 5.867375e-01 2.478627e+01 3.111498e+02 3.000094e+01 3.095893e+01 4.585822e+01 5.788393e+00 2.400470e-02
 5.350000e+01 8.367429e+01 1.317164e+02 1.405948e+00 1.861925e+00 0.000000e+00 0.000000e+00 7.289017e+01 2.818183e+02 2.277535e+01 9.291025e+00 0.000000e+00 0.000000e+00 1.061825e+01 9.630130e+00 1.816002e+00 3.801665e-01 5.377626e-01 2.426887e+01 3.043047e+02 2.752106e+01 2.897044e+01 4.515583e+01 5.088309e+00 6.567924e-02
