,filename,isotope,energy,counts,unc_counts,intensity,unc_intensity,efficiency,unc_efficiency,decays,unc_decays,decay_rate,unc_decay_rate,chi2,start_time,live_time,real_time
16,../../2017_Feb_Zr/30MeV/BC130217_Ni03_18cm_30MeV.Spe,59FE,1099.245,49.49308287871217,191.0460361380333,0.5650000000000001,0.018,0.0011923270830186,6.598831094326128e-05,76445.42383169424,295323.9152247195,106.32186902878198,410.7425802847281,0.7181249012833134,02/13/2017 21:11:00,691.0,719.0
17,../../2017_Feb_Zr/30MeV/BC130217_Ni03_18cm_30MeV.Spe,61CU,1099.56,143.1664669282624,188.2280864794478,0.0025,0.0004,0.0011920554998442,6.597677204694014e-05,49986838.0541237,66394400.40240826,69522.7233019801,92342.69875161092,0.7181249012833134,02/13/2017 21:11:00,691.0,719.0
18,../../2017_Feb_Zr/30MeV/BC130217_Ni03_18cm_30MeV.Spe,65NI,1115.53,482.4178943341784,24.09791326775529,0.1543,0.0013,0.0011784876249633,6.536060967976503e-05,2760471.700290847,242467.543612046,3839.320862713279,337.22885064262306,0.9311030986718868,02/13/2017 21:11:00,691.0,719.0
19,../../2017_Feb_Zr/30MeV/BC130217_Ni03_18cm_30MeV.Spe,61CU,1185.234,2453.869206883251,60.915809435194575,0.037,0.0069999999999999,0.0011231750882745,6.22422385955596e-05,61440263.18438754,12270727.902200907,85452.38273211062,17066.380948819064,1.6023685166507882,02/13/2017 21:11:00,691.0,719.0
20,../../2017_Feb_Zr/30MeV/BC130217_Ni03_18cm_30MeV.Spe,56CO,1238.288,226.21471841944197,20.164772001603847,0.6646,0.0012,0.0010845569540316,6.069496431208125e-05,326557.00264490466,40658.14316625946,454.1822011751108,56.5481824287336,1.4555197732050085,02/13/2017 21:11:00,691.0,719.0
21,../../2017_Feb_Zr/30MeV/BC130217_Ni03_18cm_30MeV.Spe,59FE,1291.59,4.049457338956401e-16,5.544436231637492,0.432,0.0139999999999999,0.0010484211976821,6.267118603838658e-05,9.303109462749909e-13,12737.631947853328,1.2938956137343405e-15,17.715760706332862,1.2327601964364558,02/13/2017 21:11:00,691.0,719.0
22,../../2017_Feb_Zr/30MeV/BC130217_Ni03_18cm_30MeV.Spe,55CO,1316.6,519.2491222705974,38.97727928757367,0.071,0.003,0.0010323076184068,6.577991716513561e-05,7371555.385869233,853520.5274881945,10252.510967829254,1187.0939186205765,2.1806062201389413,02/13/2017 21:11:00,691.0,719.0
23,../../2017_Feb_Zr/30MeV/BC130217_Ni03_18cm_30MeV.Spe,60CU,1332.5,49.98713550699352,9.761777772006802,0.88,0.044,0.0010223261944602,6.868598404561165e-05,57814.52111034739,14757.50577284502,80.40962602273629,20.525042799506284,0.7128328532698872,02/13/2017 21:11:00,691.0,719.0
24,../../2017_Feb_Zr/30MeV/BC130217_Ni03_18cm_30MeV.Spe,64CU,1345.77,68.60650483636311,9.882166510759852,0.00475,0.0001099999999999,0.0010141467533517,7.17129997400939e-05,14819096.409088012,2995522.7973877843,20610.704324183604,4166.23476688148,0.7128328532698872,02/13/2017 21:11:00,691.0,719.0
25,../../2017_Feb_Zr/30MeV/BC130217_Ni03_18cm_30MeV.Spe,55CO,1370.0,754.7853570358395,30.240253215609076,0.0289999999999999,0.003,0.0009995542956472,7.871802407977534e-05,27093800.04781812,3815674.896421524,37682.61480920462,5306.919188347043,0.8694716046935584,02/13/2017 21:11:00,691.0,719.0
